분야,헤드라인,신문사,뉴스url,본문요약,keyword,총 댓글수,긍정적 댓글비율(%)
경제,수출한국의 `비명`…12개월째 뒷걸음,매일경제,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=009&aid=0004473933&date=20191201&type=1&rankingSectionId=101&rankingSeq=28,"['◆ 수출 12개 월째 내리막 ◆ 수출이 12개월 연속 마이너스를 기록하면서 올해 3년 만에 수출 역성장에 빠졌다.', '지난해 12월부터 시작된 수출 마이너스 행진이 12개 월째 이어지면서 2015년 1월부터 2016년 7월까지 19개월 연속 마이너스를 기록한 이후 최장기간 하락세를 나타내고 있다.', '특히 지난 6월부터 6개월 연속 두 자릿수 마이너스를 기록 하면서 수출 붕괴가 현실화하고 있다.']",['수출'],722,27.977839335180054
경제,"2억 이상 상습 체납자, 내년부터 유치장 간다",YTN,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=052&aid=0001371716&date=20191201&type=2&rankingSectionId=101&rankingSeq=29,"['동영상 뉴스 내년부터 체납액이 2억 원을 넘는 고액· 상습 체납자는 유치장에 가둡니다.', '', '먼저 국세 징수법 개정안에는 낼 만한 능력이 있는데도 국· 관세를 합쳐 2억 원 넘게 3 차례 이상 체납하면 최대 30일 동안 유치장에 가두는 제도가 추가 됩니다.']",['개정안'],297,23.905723905723907
경제,外風·반도체 쇼크에 수출 10% 폭삭… 빛 바랜 무역 1兆달러,디지털타임스,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=029&aid=0002571189&date=20191201&type=1&rankingSectionId=101&rankingSeq=30,"['올해 전체 수출이 약 5400억 달러, 수입이 약 5000억 달러를 기록할 것으로 예상된다.', '올해 1~11 월 중국 수출액은 1217억 2500만 달러로 지난해 같은 기간에 비해 17.4% 감소했다.', '200억 달러 넘게 감소한 것이다.']",['수출'],219,26.027397260273972
사회,‘성남어린이집 성추행 의혹’ 일파만파…가해자 처벌 국민 청원 등장,한국일보,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=469&aid=0000444818&date=20191201&type=1&rankingSectionId=102&rankingSeq=1,"['청와대 국민 청원 홈페이지 캡 처 청와대 국민 청원 홈페이지 캡 처 성남 어린이집에서 발생한 또래 아동 상습 성 추행 의혹이 일 파만 파로 커지고 있다.', '청와대 국민 청원 홈페이지에는 가해자 처벌을 요구하는 국민 청원도 등장했다.', '일에는 청와대 국민 청원 게시판에도 사연이 등장해 파문이 확산되고 있다.']",['어린이집'],3452,29.92468134414832
사회,"강남 외제차에 연봉1억도 ""난 가난""… 대한민국 진짜 가난은 도둑 맞았나",조선일보,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=023&aid=0003490326&date=20191201&type=1&rankingSectionId=102&rankingSeq=2,"[""이런 ' 가난 인증' 속에서 ' 가난마저 빼앗겼다 '며 상처 받는 사람들도 생겨난다."", '그러나 이 중엔 연봉 6000만원 이상이 11.35%, 1억 이상도 1.81% 나 됐다.', '그러면 이들은 진짜로 가난할까.']",['가난'],730,30.684931506849317
사회,서울 도심 5등급차량 제한 개시 7시간만에 205대 단속,연합뉴스,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=001&aid=0011248941&date=20191201&type=1&rankingSectionId=102&rankingSeq=3,"[""'( 서울= 연합 뉴스) 신 준희 기자 = 서울 사대문 안 ' 녹색 교통지역' 내 배출가스 5 등급 차량 운행 제한 첫 날인 1일 오후 서울시 교통정보센터 (TOPIS) 상황실에서 담당 직원이 차주에게 실시간 메시지로 통보되는 과태료 사전 통지서를 보여주고 있다."", ""'( 서울= 연합 뉴스) 신 준희 기자 = 서울 사대문 안 ' 녹색 교통지역' 내 배출가스 5 등급 차량 운행 제한 첫 날인 1일 오후 서울시 교통정보센터 (TOPIS) 상황실에서 담당 직원이 차주에게 실시간 메시지로 통보되는 과태료 사전 통지서를 보여주고 있다."", ""2019.12.1 hama@yna .co .kr 5 등급 차 서울 도심 진입시 과태료 25만원( 서울= 연합 뉴스) 박 동주 기자 = 1일부터 노후 경유 차 등 배출가스 5 등급 차량이 옛 서울 한양도 성 내부( 사대문 안) 의 ' 녹색 교통지역 '에 진입하면 과태료 25만원이 부과된다.""]",['등급'],1488,20.228494623655912
사회,"""성남시 어린이집 성폭행 아동 부모, 국가대표 박탈해야"" 靑청원",이데일리,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=018&aid=0004528757&date=20191201&type=1&rankingSectionId=102&rankingSeq=4,"['사진 =YTN 방송 캡 처 [ 이 데일리 박 지혜 기자] 이른바 ‘ 성남 시 어린이집 성폭행’ 피해 아동의 아버지가 청와대 국민 청원을 통해 아동 간 성폭행 문제에 대한 법적 장치와 가해자로 지목한 아이 아버지의 국가 대표 선수 자격 박탈을 요구했다.1', '청원인은 자신을 “ 지난 11월 4일 어린이집과 아파트 단지 내에서 같은 어린이집에 다니는 동갑내기 남자아이로부터 친구들이 보는 앞에서 아동 성폭력 피해를 당한 만 5세 딸아이의 아버지 ”라고 소개했다.', '해 당 청원 관련 사건은 5세 아이의 부모가 최근 온라인 커뮤니티에 피해 사실을 폭로 하면서 알려 졌다.5']",['청원'],1380,27.681159420289852
사회,"허벅지 만지며 추행 뒤 ""순수한 사랑""···그녀는 대자보 붙였다",중앙일보,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=025&aid=0002956900&date=20191201&type=1&rankingSectionId=102&rankingSeq=5,"['마주치는 것조차 싫어 수업이 끝나면 바로 집에 가게 만들었던 선배 B 씨와 같은 수업을 듣게 된 것이다.A', '과 전체 학생 중 절반이 넘는 인원이다.', '그러나 현재로써는 B 씨를 강제로 수업에 들어오지 못 하게 할 수 있는 방법은 없다.']",['성폭력'],242,33.057851239669425
사회,"[속보] '백원우 비선 특감반원' 1명, 검찰 조사 앞두고 숨진 채 발견",조선일보,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=023&aid=0003490519&date=20191201&type=1&rankingSectionId=102&rankingSeq=6,"[""백 원우 전 청와대 민정비서관 휘하에서 행정 관으로 근무했던 검찰 수사관 A 씨가 1일 오후 숨진 채 발견된 서울 서초구 한 사무실. ' 청와대 하명 수사 의혹 '에 연루됐다고"", ""/ 연합 뉴스 백 원우 전 청와대 민정비서관 휘하에서 행정 관으로 근무했던 검찰 수사관 A 씨가 1일 오후 숨진 채 발견된 서울 서초구 한 사무실. ' 청와대 하명 수사 의혹 '에 연루됐다고"", '알려 진 A 수사관은 이날 오후 6시 서울 중앙 지검 공공수사 2부에 참고인으로 출석할 예정이었던 것으로 전해 졌다.']",['검찰'],2702,27.942264988897115
사회,"실종 신고 청주 주택조합 임원, 속리산서 숨진 채 발견",연합뉴스,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=001&aid=0011248149&date=20191201&type=1&rankingSectionId=102&rankingSeq=7,"['지난 26일 실종자 수색작업 모습 [ 속리산 국립공원사무소 제공. 재판매 및 DB 금지] 지난 26일 실종자 수색작업 모습[ 속리산 국립공원사무소 제공. 재판매 및 DB 금지] ( 청주= 연합 뉴스) 박 재천 기자 = 배 임 및 횡령 혐의로 피소된 청주의 한 지역주택조합 임원 A(68) 씨가 실종 신고 8일 만에 속리산에서 숨진 채 발견됐다.', '충북 보은 경찰서는 30일 "" 오늘 오후 3시 넘어 속리산 매 봉 ( 활 목 고개) 인근에서 숨진 채 누워 있는 A 씨를 발견했다는 경북 상주경찰서 연락을 받았다"" 고 밝혔다.', '상주 경찰서와 보은 경찰서는 폐쇄 회로 (CC )TV 분석을 통해 A 씨가 지난 23일 상주시 화북면의 한 마을회관 앞에 차를 세워 놓고 속리산 묘 봉 쪽으로 향한 사실을 확인해 119 구조대, 속리산 국립공원사무소 직원, 자율 방범 대원 등과 수색 작업을 벌였다.A']",['속리산'],109,25.688073394495415
사회,"로또 887회 1등 25억원, 8명 중 4명 '자동'...명당은 어디?",이데일리,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=018&aid=0004528420&date=20191201&type=1&rankingSectionId=102&rankingSeq=8,"['제 887회 로또 복권 1등 당첨자 배출 점( 사진= 동행 복권 홈페이지) [ 이 데일리 박 지혜 기자] 동 행복권은 제 887회 로또 복권 추첨에서 1등 당첨자가 8명으로, 각 25억 3527 만원씩 받는다고', '당첨번호 5개와 보너스 번호를 맞힌 2등은 66명으로 각 5122 만원씩을, 당첨번호 5개를 맞힌 3등은 2388명으로 142 만원씩을 받는다.', '당첨번호 4개를 맞힌 4등( 고정 당첨금 5만원) 은 11만 4719명, 당첨번호 3개를 맞힌 5등( 고정 당첨금 5000원) 은 188만 5924명이다.']",['로또'],131,27.480916030534353
사회,"[단독]가수 에이톤, 성폭행 시도한 외국인 ‘업어치기’ 제압",채널A,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=449&aid=0000182206&date=20191201&type=2&rankingSectionId=102&rankingSeq=9,"['오늘 아침 서울의 한 주택가에서 여성을 성폭행하려 던 외국인 남성을 에이 톤이 제압했습니다.', '', '이 과정에서 골목을 지나가던 행인들도 폭행을 당했습니다.']",['외국인'],454,37.44493392070485
사회,노후 경유차 과태료 부과 첫날 “2분에 한 대씩 적발”,중앙일보,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=025&aid=0002956997&date=20191201&type=1&rankingSectionId=102&rankingSeq=10,"['[ 뉴스 1] ━ 첫 날 416대 적발… 과태료 1억 400만원 ━ 일부 시민들 “ 단속 사실 전혀 몰랐다” 서울 녹색 교통지역 개요 그래픽= 김 주원 기자 zoom@joongang .co .kr 서울 녹색 교통지역 개요 그래픽= 김 주원 기자 zoom@joongang .co .kr ━ 도심에서 ‘ 반값버스’ 운 행, 따릉이 두 배로 서울 사대문 안 녹색 교통지역 배출가스 5 등급 차량 단속 첫 날인 1일 서울 시내 녹색 교통지역 경계 지점인 숭례문 앞에 단속 카메라가 운영되고 있다.', '우 상조 기자 서울 사대문 안 녹색 교통지역 배출가스 5 등급 차량 단속 첫 날인 1일 서울 시내 녹색 교통지역 경계 지점인 숭례문 앞에 단속 카메라가 운영되고 있다.', '코란도를 비롯한 쌍용 자동차의 일부 차량과 수입 차 등 저감장치 장착이 불가능한 차량은 내년 12월까지, 저감장치 부착을 신청한 차량은 내년 6월까지 단속이 유예된다.']",['교통'],1120,19.642857142857142
사회,[속보] 靑 민정비서관실 출신 검찰수사관 숨진채 발견,연합뉴스,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=001&aid=0011249228&date=20191201&type=0&rankingSectionId=102&rankingSeq=11,"['기사 섹션 분류 안내 기사의 섹션 정보는 해당 언론사의 분류를 따르고 있습니다.', '언론사는 개별 기사를 2개 이상 섹션으로 중복 분류할 수 있습니다. 닫기']",['언론사'],1939,28.055698813821557
사회,"부동산 투기 논란 김의겸 ""흑석동 집 판다···차액 전액 기부""",중앙일보,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=025&aid=0002956923&date=20191201&type=1&rankingSectionId=102&rankingSeq=12,"['고가 건물 매입 논란에 휩싸인 김의 겸 청와대 대변인이 3월 29일 오전 전격 사퇴 했다.', '[ 뉴스 1] 고가 건물 매입 논란에 휩싸인 김의 겸 청와대 대변인이 3월 29일 오전 전격 사퇴 했다.', '김 대변인은 청와대 출입 기자단 대화방에 당부의 말과 함께 건물 매입은 아내가 상의하지 않고 낸 결정이었다며 "" 다']",['대변인'],1081,24.0518038852914
사회,"옥시 英본사 CEO ""가습기살균제 피해자에게 진심으로 사죄""(종합)",연합뉴스,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=001&aid=0011248752&date=20191201&type=1&rankingSectionId=102&rankingSeq=13,"['브 제인 옥시 전 CEO 규탄 퍼포먼스[ 연합 뉴스 자료사진] 특 조위 조사단, 영국· 인도 현지 방문해 임직원 대면\' 가습기 살균제 유해성 은폐\' 옥시 전 대표 인도 현지조사는 불발( 서울= 연합 뉴스) 박 의래 장 우리 기자 = 옥시 본사인 레 킷 벤 키 저 (RB) 의 신임 최고 경영자 (CEO) 락스만 나라시 만이 "" 가습기 살균제 피해자와 그 가족들에게 진심으로 사죄하고 문제 해결을 위해 노력하겠다"" 는 뜻을 밝혔다.1', ""일 ' 가습기 살균제사건과 4·16 세월 호 참사 특별조사위원회'( 특 조위 )에 따르면 나라시 만은 지난달 29일 영국 RB 본사에서 특조위의 다국적 기업 현지 조사단과 만 나 이같이 말하고 홈페이지에 사과 서한을 게시했다."", '특 조위는 제인 전 대표가 지난 8월 열린 \'2019 년도 가습기 살균제 참사 진상규명 청문회 \'에도 불참하자 직접 조사를 추진했고, 최근 제인 전 대표 측이 "" 인도에서 조사 받겠다"" 고 알려 와 조사 일정을 잡았다.']",['가습기'],209,24.880382775119617
사회,과천서 건물 지붕 붕괴…매몰 2명 구조. 하반신 마비 증상,중앙일보,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=025&aid=0002956965&date=20191201&type=1&rankingSectionId=102&rankingSeq=14,"['1일 오전 경기도 과천시 한 건물 철거 현장에서 지붕이 무너져 인부 2명이 매몰됐다가 출동한 소방 당국에 의해 구조됐다.', '[ 사진 경기도 소방 재난본부] 1일 오전 경기도 과천시 한 건물 철거 현장에서 지붕이 무너져 인부 2명이 매몰됐다가 출동한 소방 당국에 의해 구조됐다.', '[ 사진 경기도 소방 재난본부] ━ 매몰된 인부 2명 모두 하반신 마비 증상 경기 과천시의 한 공사 현장에서 철거 작업을 하던 건물의 지붕이 무너져 인부 2명이 매몰되는 사고가 났다.']",['소방'],97,25.773195876288657
사회,"'靑하명 수사' 의혹 행정관 숨진채 발견…""가족에게 미안"" 쪽지",중앙일보,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=025&aid=0002957009&date=20191201&type=1&rankingSectionId=102&rankingSeq=15,"['', '경찰은 현장 감식을 진행하며 유족을 상대로 조사를 진행하고 있다.', '는 의혹을 받아 왔다.']",['조사'],1353,26.164079822616408
사회,"양파망에 우린 국물, 맛있게 먹었어도 몸은 '시름'",머니투데이,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=008&aid=0004317882&date=20191201&type=1&rankingSectionId=102&rankingSeq=16,"['', '일부 음식점은 조리상 편리 하다는 이유로 이 같은 조리 방식을 이어 나가고 있지만, 건강에 악영향을 끼칠 수 있다는 점을 모르는 경우가 대다수다.1', '일 업계에 따르면 음식점 등에서 식품용이 아닌 기구를 조리에 사용하거나, 식품용 기구 이긴 하지만 제대로 관리되지 않는 일이 발생하고 있다.']",['사용'],219,34.70319634703196
사회,[속보] ‘백원우 별동대’ 전 특감반원 숨진 채 발견,세계일보,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=022&aid=0003418552&date=20191201&type=1&rankingSectionId=102&rankingSeq=17,"['사진= 뉴 시스 청와대 민정비서관 실 특별 감찰 반에서 일명 ‘ 백 원우 별동대’ 로 활동했다는 의혹을 받는 검찰 수사관이 소환 조사를 앞두고 숨진 채 발견됐다.1', '일 법조계에 따르면 검찰 수사관 A 씨가 서울 서초동의 지인 사무실에서 숨진 채 발견됐다.', 'A 씨는 지난해 6·13 지방선거를 앞두고 청와대가 김 기현 당시 울산시장에 대한 수사 단초를 경찰에 제공했다는 이른바 ‘ 김 기현 첩보’ 전달 과정에 관여한 의혹으로 검찰 조사를 앞두고 있었다.A']",['의혹'],1333,28.057014253563388
사회,"가수 에이톤, 여성 성폭행 시도 외국인男 ‘업어치기’로 제압",동아일보,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=020&aid=0003256240&date=20191201&type=1&rankingSectionId=102&rankingSeq=18,"['사진= 채널 A 방송 화면 캡 처 사진= 채널 A 방송 화면 캡 처 에이 톤( 흰색 동그라미) 이 외국인 남성을 붙잡으려고 하고 있다.', '영상= 채널 A 방송 화면 에이 톤( 흰색 동그라미) 이 외국인 남성을 붙잡으려고 하고 있다.', '영상= 채널 A 방송 화면 가수 겸 작곡가 에이 톤( 본명 임지 현) 이 길 가 던 여성을 성폭행하려 던 외국인 남성을 업어 치기로 제압했다.']",['에이'],326,42.63803680981595
사회,"5살 여아, 친구에 성추행 피해...가해 아동 부모 ""법적 대응""",YTN,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=052&aid=0001371689&date=20191201&type=2&rankingSectionId=102&rankingSeq=19,"['교사의 눈을 피해 여자 아이가 상습적으로 추행을 당하고 심지어 폭행까지 당해 아이와 부모는 큰 충격을 받은 상태입니다.', '[A 양 부모 : 저희 아이가 바지를 올리고 오는 거예요.', '[A 양 / 피해 아동 ( 피해 부모 촬영) : (OO 가 끌고 간 게 OO이 XX 하려고 끌고 간 거야?) 응. ( 바지 벗기고?) 응.] 아이는 이런 일은 처음이 아니었다고 말했습니다.']",['부모'],3652,29.1894852135816
사회,"총선 나가려면 명퇴 해야하는 황운하···경찰 ""수사중이라 불가""",중앙일보,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=025&aid=0002956926&date=20191201&type=1&rankingSectionId=102&rankingSeq=20,"['지난 27일 오후 황 운하 대전 경찰청장이 울산 경찰청장 재직 중 이뤄 진 김 기현 전 울산시장 관련 수사에 대해 당시 상황을 설명하고 있다.', '신진 호 기자 지난 27일 오후 황 운하 대전 경찰청장이 울산 경찰청장 재직 중 이뤄 진 김 기현 전 울산시장 관련 수사에 대해 당시 상황을 설명하고 있다.', '자유 한국당이 ‘ 김 기현 전 울산시장 측근 수사’ 와 관련, 자신을 검찰에 고발한 시점은 1년 6개월 전 일로 이제 와서 검찰이 수사하는 것에 대해 의혹을 제기했다.']",['수사'],1023,27.56598240469208
사회,두 아이 아빠이자 15년 차 기수가 ‘극단적 선택’하며 쓴 유서,국민일보,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=005&aid=0001264149&date=20191201&type=1&rankingSectionId=102&rankingSeq=21,"['숙소에선 조교사 채용 비리를 비롯해 부정 경마 등 마사회의 비리를 고발한 내용이 담긴 유서가 발견됐다.', '경찰은 유서가 발견됐다는 점을 미뤄 극단적 선택을 한 것에 무게를 두고 수사 중이다.', '일 부산 강서 경찰서에 따르면 이날 오전 5시 25분 쯤 부산 강서구 한국 마사회 렛츠 런 파크 부산 경남 기숙사 내부 화장실에서 숨진 기수 A 씨 (40 )를 동료가 발견해 경찰에 신고했다.']",['마사회'],450,36.888888888888886
사회,"'센 주먹 최고'라던 北학부모, 이젠 자식 때린 교사 벌한다",중앙일보,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=025&aid=0002956893&date=20191201&type=1&rankingSectionId=102&rankingSeq=22,"['는 질문에 대한 응답자의 대답을 출생 연도 별로 나눠 분석해 놓은 표. 출생 연도가 높을수록 신체적 학대를 경험해 본 적이 있다는 답변이 낮아 졌다.', '는 질문에 대한 응답자의 대답을 출생 연도 별로 나눠 분석해 놓은 표. 출생 연도가 높을수록 신체적 학대를 경험해 본 적이 있다는 답변이 낮아 졌다.', '실제 성 통만 사의 설문 조사 결과 체벌에 대한 경험도 출생 연도가 높아 질수록 현저히 낮아 졌다.']",['폭력'],84,22.61904761904762
사회,“CCTV 보고 짐승처럼 울었다” 어린이집 성폭력 靑청원 등장,국민일보,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=005&aid=0001264325&date=20191201&type=1&rankingSectionId=102&rankingSeq=23,"['청와대 국민 청원 홈페이지 청와대 국민 청원 홈페이지 YTN 뉴스 캡 처 YTN 뉴스 캡 처 경기도 성남의 한 어린이집에서 만 5살 여아가 또래 아동으로부터 상습 성 추행을 당했다는 주장과 관련해서 관련 의혹이 일 파만 파 커지고 있다.', '가해자 처벌을 요구하는 청와대 국민 청원도 등장했다.', 'A 양 부모는 “ 그 장면을 본 저는 짐승처럼 울부짖었다 ”며 “ 당시 가해 아동과 바로 옆에서 제 딸아이의 치부를 쳐다보던 아이들 3명 모두가 가해 아동이 딸의 바지를 벗기고 항문에 손가락을 집어넣는 것을 보았지만, 가해 아동이 선생님께 이르지 말고 엄마한 테도 이르지 말라고 했다고']",['부모'],706,29.745042492917843
사회,청와대 하명수사 의혹 ‘백원우 특감반’ 수사관 숨진 채 발견,한겨레,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=028&aid=0002476735&date=20191201&type=1&rankingSectionId=102&rankingSeq=24,"['백 원우 (53) 전 청와대 민정비서관 산하 별도 ‘ 특별 감찰 반’( 민정 특감 반 )에 소속됐던 검찰 수사관이 1일 숨진 채 발견됐다.', '‘ 청와대 하명수사’ 의혹이 제기된 김 기현 전 울산시장에 대한 경찰 수사가 진행 중인 때 울산 경찰청을 방문했던', '민정 특감 반은 반부패비서관 산하 특별 감찰 반과 별도로 백 전 비서관이 운영한 감찰 조직이다.']",['특감'],1019,27.57605495583906
사회,5등급차량 단속 시작...하루만에 1억원어치 과태료 부과,서울경제,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=011&aid=0003659950&date=20191201&type=1&rankingSectionId=102&rankingSeq=25,"['오늘부터 ‘5 등급 차량’ 단속··· 박원 순, 상황실 방문 / 연합 뉴스 오늘부터 ‘5 등급 차량’ 단속··· 박원 순, 상황실 방문 / 연합 뉴스 5 등급 차 서울 도심 진입시 과태료 25만원. / 연합 뉴스 5 등급 차 서울 도심 진입시 과태료 25만원. / 연합 뉴스 [ 서울경제] 서울시가 1일부터 내년 3월까지 ‘ 녹색 교통지역 내 배출가스 5 등급 차량 과태료 부과 ’를 이날 오전 6시를 기해 시작했다.', '서울시에 따르면 이날 오전 6시부터 오후 9시까지 녹색 교통지역으로 진입한 전체 차량 16만 4,761대 중 5 등급 차량은 2,572대였다.', '박원 순 서울시장은 이날 오후 녹색 교통지역 5 등급 차량 제한을 총괄하는 시청 지하 서울시 교통정보센터 (TOPIS )를 찾아 단속 상황 등을 점검하기도 했다.']",['차량'],823,17.861482381530987
사회,"""월급에서 후원금 강제로 떼어…거부했더니 화내고 불이익""",연합뉴스,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=001&aid=0011249007&date=20191201&type=1&rankingSectionId=102&rankingSeq=26,"[""노동전문가들 로 구성된 시민단체 직 장갑질 119는 사회복지사 온라인모임 ' 사회복지 119' 의 사회복지사 173명을 대상으로 10월 16일부터 11월 15일까지 설문조사를 벌인 결과 77.6% 가 직장 내 괴롭힘을 당한 것으로 파악됐다고 1일 밝혔다."", '', '이번 조사에서 응답자의 76.0% 는 전문가의 진료· 상담 필요성을 느꼈다고']",['직장'],123,26.01626016260163
사회,윤석열 '아픈손가락' 담겼다···영화 블랙머니 속 론스타 수사,중앙일보,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=025&aid=0002956886&date=20191201&type=1&rankingSectionId=102&rankingSeq=27,"['[ 뉴스 1] ━ 2006년 꾸려 진 대규모 론스타 수사 팀 ━ 박 영수부터 한동 훈까지…\' 칼잡이\' 망라 ━ "" 당시 검찰, 외신· 법원과 싸웠다"" 박 영수 전 대검 중수부장이 2006년 12월 7일 서울 서초동 대검찰청에 서 론스타의 외환은행 불법 매각수사 결과를 발표하고 있다.', '실제 론스타 수사에 참여했던 관계자들에 따르면 윤 총장도 사건 초까지 는 BIS와 같은 금융업계 용어를 잘 몰라 처음부터 공부했다고 한다.', '2006년은 노무현 정부 때고 영화의 배경인 2011년은 이명 박 정부 때다.']",['론스타'],171,35.08771929824561
사회,"검찰 ""숨진 수사관, 오늘 출석 예정이었다···깊은 애도"" (속보)",서울경제,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=011&aid=0003659955&date=20191201&type=1&rankingSectionId=102&rankingSeq=28,"['[ 서울경제] 백 원우 전 청와대 민정비서관 휘하에서 행정 관으로 근무했던 검찰 수사관이 1일 오후 숨진 채 발견된 것과 관련, 서울 중앙 지검은 “ 고 인과 일정을 협의해 오늘 서울 중앙 지검에 참고인으로 출석할 예정이었다” 면서 “ 매우 안타깝게 생각하며, 유가족 분들께 깊은 애도를 표한다” 고 밝혔다.', '※ 우울감 등 말하기 어려운 고민이 있거나 주변에 이런 어려움을 겪는 가족, 지인이 있을 경우 자살 예방 핫라인 (1577-0199), 희망의 전화 (129), 생명의 전화 (1588-9191), 청소년 전화 (1388) 등에서 24 시간 전문가의 상담을 받을 수 있습니다.', '/ 강신 우기자 seen@sedaily .com 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지']",['서울'],631,27.575277337559427
